"domain","year","hospital_name","region","service_line","sex","age_band","activity"
"community",2020,"Hospital three","North","Cardiology","Female","B.005-009",34801
"community",2020,"Hospital three","North","Cardiology","Female","C.010-014",39370
"community",2020,"Hospital three","North","Cardiology","Female","D.015-019",33580
"community",2020,"Hospital three","North","Cardiology","Female","E.020-024",39827
"community",2020,"Hospital three","North","Cardiology","Female","F.025-029",57390
"community",2020,"Hospital three","North","Cardiology","Female","G.030-034",64225
"community",2020,"Hospital three","North","Cardiology","Female","H.035-039",69578
"community",2020,"Hospital three","North","Cardiology","Female","I.040-044",58977
"community",2020,"Hospital three","North","Cardiology","Female","J.045-049",97595
"community",2020,"Hospital three","North","Cardiology","Female","K.050-054",120150
"community",2020,"Hospital three","North","Cardiology","Female","L.055-059",118977
"community",2020,"Hospital three","North","Cardiology","Female","M.060-064",154450
"community",2020,"Hospital three","North","Cardiology","Female","N.065-069",198195
"community",2020,"Hospital three","North","Cardiology","Female","O.070-074",219874
"community",2020,"Hospital three","North","Cardiology","Female","P.075-079",220545
"community",2020,"Hospital three","North","Cardiology","Female","Q.080-084",168814
"community",2020,"Hospital three","North","Cardiology","Female","R.085+",153195
"community",2020,"Hospital three","North","Cardiology","Male","A.000-004",46263
"community",2020,"Hospital three","North","Cardiology","Male","B.005-009",38166
"community",2020,"Hospital three","North","Cardiology","Male","C.010-014",42730
"community",2020,"Hospital three","North","Cardiology","Male","D.015-019",37501
"community",2020,"Hospital three","North","Cardiology","Male","E.020-024",46930
"community",2020,"Hospital three","North","Cardiology","Male","F.025-029",56381
"community",2020,"Hospital three","North","Cardiology","Male","G.030-034",63913
"community",2020,"Hospital three","North","Cardiology","Male","H.035-039",70905
"community",2020,"Hospital three","North","Cardiology","Male","I.040-044",79322
"community",2020,"Hospital three","North","Cardiology","Male","J.045-049",94879
"community",2020,"Hospital three","North","Cardiology","Male","K.050-054",135130
"community",2020,"Hospital three","North","Cardiology","Male","L.055-059",162687
"community",2020,"Hospital three","North","Cardiology","Male","M.060-064",155256
"community",2020,"Hospital three","North","Cardiology","Male","N.065-069",167043
"community",2020,"Hospital three","North","Cardiology","Male","O.070-074",203514
"community",2020,"Hospital three","North","Cardiology","Male","P.075-079",186444
"community",2020,"Hospital three","North","Cardiology","Male","Q.080-084",158868
"community",2020,"Hospital three","North","Cardiology","Male","R.085+",148597
"community",2020,"Hospital three","North","Dermatology","Female","A.000-004",52394
"community",2020,"Hospital three","North","Dermatology","Female","B.005-009",47599
"community",2020,"Hospital three","North","Dermatology","Female","C.010-014",42342
"community",2020,"Hospital three","North","Dermatology","Female","D.015-019",47646
"community",2020,"Hospital three","North","Dermatology","Female","E.020-024",44020
"community",2020,"Hospital three","North","Dermatology","Female","F.025-029",69894
"community",2020,"Hospital three","North","Dermatology","Female","G.030-034",79260
"community",2020,"Hospital three","North","Dermatology","Female","H.035-039",69876
"community",2020,"Hospital three","North","Dermatology","Female","I.040-044",78715
"community",2020,"Hospital three","North","Dermatology","Female","J.045-049",97546
"community",2020,"Hospital three","North","Dermatology","Female","K.050-054",151379
"community",2020,"Hospital three","North","Dermatology","Female","L.055-059",181534
"community",2020,"Hospital three","North","Dermatology","Female","M.060-064",186700
"community",2020,"Hospital three","North","Dermatology","Female","N.065-069",192193
"community",2020,"Hospital three","North","Dermatology","Female","O.070-074",258917
"community",2020,"Hospital three","North","Dermatology","Female","P.075-079",244416
"community",2020,"Hospital three","North","Dermatology","Female","Q.080-084",209378
"community",2020,"Hospital three","North","Dermatology","Female","R.085+",198592
"community",2020,"Hospital three","North","Dermatology","Male","A.000-004",60759
"community",2020,"Hospital three","North","Dermatology","Male","B.005-009",50675
"community",2020,"Hospital three","North","Dermatology","Male","C.010-014",55305
"community",2020,"Hospital three","North","Dermatology","Male","D.015-019",47611
"community",2020,"Hospital three","North","Dermatology","Male","E.020-024",43493
"community",2020,"Hospital three","North","Dermatology","Male","F.025-029",58853
"community",2020,"Hospital three","North","Dermatology","Male","G.030-034",71152
"community",2020,"Hospital three","North","Dermatology","Male","H.035-039",87843
"community",2020,"Hospital three","North","Dermatology","Male","I.040-044",92970
"community",2020,"Hospital three","North","Dermatology","Male","J.045-049",113311
"community",2020,"Hospital three","North","Dermatology","Male","K.050-054",130497
"community",2020,"Hospital three","North","Dermatology","Male","L.055-059",181320
"community",2020,"Hospital three","North","Dermatology","Male","M.060-064",154264
"community",2020,"Hospital three","North","Dermatology","Male","N.065-069",198922
"community",2020,"Hospital three","North","Dermatology","Male","O.070-074",251616
"community",2020,"Hospital three","North","Dermatology","Male","P.075-079",261587
"community",2020,"Hospital three","North","Dermatology","Male","Q.080-084",166080
"community",2020,"Hospital three","North","Dermatology","Male","R.085+",191915
"community",2020,"Hospital three","North","Diabetes","Female","A.000-004",14859
"community",2020,"Hospital three","North","Diabetes","Female","B.005-009",17352
"community",2020,"Hospital three","North","Diabetes","Female","C.010-014",21237
"community",2020,"Hospital three","North","Diabetes","Female","D.015-019",17961
"community",2020,"Hospital three","North","Diabetes","Female","E.020-024",17511
"community",2020,"Hospital three","North","Diabetes","Female","F.025-029",21102
"community",2020,"Hospital three","North","Diabetes","Female","G.030-034",25004
"community",2020,"Hospital three","North","Diabetes","Female","H.035-039",29881
"community",2020,"Hospital three","North","Diabetes","Female","I.040-044",32042
"community",2020,"Hospital three","North","Diabetes","Female","J.045-049",35592
"community",2020,"Hospital three","North","Diabetes","Female","K.050-054",47299
"community",2020,"Hospital three","North","Diabetes","Female","L.055-059",57559
"community",2020,"Hospital three","North","Diabetes","Female","M.060-064",66001
"community",2020,"Hospital three","North","Diabetes","Female","N.065-069",60966
"community",2020,"Hospital three","North","Diabetes","Female","O.070-074",87258
"community",2020,"Hospital three","North","Diabetes","Female","P.075-079",89883
"community",2020,"Hospital three","North","Diabetes","Female","Q.080-084",69058
"community",2020,"Hospital three","North","Diabetes","Female","R.085+",68034
"community",2020,"Hospital three","North","Diabetes","Male","A.000-004",20440
"community",2020,"Hospital three","North","Diabetes","Male","B.005-009",13993
"community",2020,"Hospital three","North","Diabetes","Male","C.010-014",18807
"community",2020,"Hospital three","North","Diabetes","Male","D.015-019",14687
"community",2020,"Hospital three","North","Diabetes","Male","E.020-024",14744
"community",2020,"Hospital three","North","Diabetes","Male","F.025-029",23860
"community",2020,"Hospital three","North","Diabetes","Male","G.030-034",27811
"community",2020,"Hospital three","North","Diabetes","Male","H.035-039",29251
"community",2020,"Hospital three","North","Diabetes","Male","I.040-044",29793
"community",2020,"Hospital three","North","Diabetes","Male","J.045-049",41658
"community",2020,"Hospital three","North","Diabetes","Male","K.050-054",52466
"community",2020,"Hospital three","North","Diabetes","Male","L.055-059",68362
"community",2020,"Hospital three","North","Diabetes","Male","M.060-064",76660
"community",2020,"Hospital three","North","Diabetes","Male","N.065-069",83012
"community",2020,"Hospital three","North","Diabetes","Male","O.070-074",101432
"community",2020,"Hospital three","North","Diabetes","Male","P.075-079",78928
"community",2020,"Hospital three","North","Diabetes","Male","Q.080-084",56324
"community",2020,"Hospital three","North","Diabetes","Male","R.085+",60183
"community",2020,"Hospital three","North","Respiratory","Female","A.000-004",8758
"community",2020,"Hospital three","North","Respiratory","Female","B.005-009",8839
"community",2020,"Hospital three","North","Respiratory","Female","C.010-014",9091
"community",2020,"Hospital three","North","Respiratory","Female","D.015-019",8729
"community",2020,"Hospital three","North","Respiratory","Female","E.020-024",7773
"community",2020,"Hospital three","North","Respiratory","Female","F.025-029",11080
"community",2020,"Hospital three","North","Respiratory","Female","G.030-034",13684
"community",2020,"Hospital three","North","Respiratory","Female","H.035-039",14991
"community",2020,"Hospital three","North","Respiratory","Female","I.040-044",18514
"community",2020,"Hospital three","North","Respiratory","Female","J.045-049",17520
"community",2020,"Hospital three","North","Respiratory","Female","K.050-054",27366
"community",2020,"Hospital three","North","Respiratory","Female","L.055-059",26189
"community",2020,"Hospital three","North","Respiratory","Female","M.060-064",33962
"community",2020,"Hospital three","North","Respiratory","Female","N.065-069",36232
"community",2020,"Hospital three","North","Respiratory","Female","O.070-074",48975
"community",2020,"Hospital three","North","Respiratory","Female","P.075-079",32806
"community",2020,"Hospital three","North","Respiratory","Female","Q.080-084",30503
"community",2020,"Hospital three","North","Respiratory","Female","R.085+",34305
"community",2020,"Hospital three","North","Respiratory","Male","A.000-004",10733
"community",2020,"Hospital three","North","Respiratory","Male","B.005-009",8300
"community",2020,"Hospital three","North","Respiratory","Male","C.010-014",8538
"community",2020,"Hospital three","North","Respiratory","Male","D.015-019",9357
"community",2020,"Hospital three","North","Respiratory","Male","E.020-024",8983
"community",2020,"Hospital three","North","Respiratory","Male","F.025-029",8280
"community",2020,"Hospital three","North","Respiratory","Male","G.030-034",13512
"community",2020,"Hospital three","North","Respiratory","Male","H.035-039",13208
"community",2020,"Hospital three","North","Respiratory","Male","I.040-044",15764
"community",2020,"Hospital three","North","Respiratory","Male","J.045-049",18423
"community",2020,"Hospital three","North","Respiratory","Male","K.050-054",29482
"community",2020,"Hospital three","North","Respiratory","Male","L.055-059",27950
"community",2020,"Hospital three","North","Respiratory","Male","M.060-064",35461
"community",2020,"Hospital three","North","Respiratory","Male","N.065-069",36536
"community",2020,"Hospital three","North","Respiratory","Male","O.070-074",41466
"community",2020,"Hospital three","North","Respiratory","Male","P.075-079",45378
"community",2020,"Hospital three","North","Respiratory","Male","Q.080-084",32740
"community",2020,"Hospital three","North","Respiratory","Male","R.085+",28208
"community",2020,"Hospital three","North","Rheumatology","Female","A.000-004",39592
"community",2020,"Hospital three","North","Rheumatology","Female","B.005-009",39092
