"domain","year","hospital_name","region","service_line","sex","age_band","activity"
"acute",2020,"Hospital two","West","Urology","Female","E.020-024",19750
"acute",2020,"Hospital two","West","Urology","Female","F.025-029",29412
"acute",2020,"Hospital two","West","Urology","Female","G.030-034",30859
"acute",2020,"Hospital two","West","Urology","Female","H.035-039",35213
"acute",2020,"Hospital two","West","Urology","Female","I.040-044",38875
"acute",2020,"Hospital two","West","Urology","Female","J.045-049",49908
"acute",2020,"Hospital two","West","Urology","Female","K.050-054",63929
"acute",2020,"Hospital two","West","Urology","Female","L.055-059",66499
"acute",2020,"Hospital two","West","Urology","Female","M.060-064",73364
"acute",2020,"Hospital two","West","Urology","Female","N.065-069",78027
"acute",2020,"Hospital two","West","Urology","Female","O.070-074",119136
"acute",2020,"Hospital two","West","Urology","Female","P.075-079",97232
"acute",2020,"Hospital two","West","Urology","Female","Q.080-084",79087
"acute",2020,"Hospital two","West","Urology","Female","R.085+",86044
"acute",2020,"Hospital two","West","Urology","Male","A.000-004",26846
"acute",2020,"Hospital two","West","Urology","Male","B.005-009",22812
"acute",2020,"Hospital two","West","Urology","Male","C.010-014",22154
"acute",2020,"Hospital two","West","Urology","Male","D.015-019",22067
"acute",2020,"Hospital two","West","Urology","Male","E.020-024",16391
"acute",2020,"Hospital two","West","Urology","Male","F.025-029",31001
"acute",2020,"Hospital two","West","Urology","Male","G.030-034",32386
"acute",2020,"Hospital two","West","Urology","Male","H.035-039",42295
"acute",2020,"Hospital two","West","Urology","Male","I.040-044",35190
"acute",2020,"Hospital two","West","Urology","Male","J.045-049",51112
"acute",2020,"Hospital two","West","Urology","Male","K.050-054",56599
"acute",2020,"Hospital two","West","Urology","Male","L.055-059",67381
"acute",2020,"Hospital two","West","Urology","Male","M.060-064",81933
"acute",2020,"Hospital two","West","Urology","Male","N.065-069",97262
"acute",2020,"Hospital two","West","Urology","Male","O.070-074",113366
"acute",2020,"Hospital two","West","Urology","Male","P.075-079",98019
"acute",2020,"Hospital two","West","Urology","Male","Q.080-084",80810
"acute",2020,"Hospital two","West","Urology","Male","R.085+",83715
"acute",2020,"Hospital three","North","Cardiology","Female","A.000-004",8003
"acute",2020,"Hospital three","North","Cardiology","Female","B.005-009",6960
"acute",2020,"Hospital three","North","Cardiology","Female","C.010-014",7874
"acute",2020,"Hospital three","North","Cardiology","Female","D.015-019",6716
"acute",2020,"Hospital three","North","Cardiology","Female","E.020-024",7965
"acute",2020,"Hospital three","North","Cardiology","Female","F.025-029",11478
"acute",2020,"Hospital three","North","Cardiology","Female","G.030-034",12845
"acute",2020,"Hospital three","North","Cardiology","Female","H.035-039",13916
"acute",2020,"Hospital three","North","Cardiology","Female","I.040-044",11795
"acute",2020,"Hospital three","North","Cardiology","Female","J.045-049",19519
"acute",2020,"Hospital three","North","Cardiology","Female","K.050-054",24030
"acute",2020,"Hospital three","North","Cardiology","Female","L.055-059",23795
"acute",2020,"Hospital three","North","Cardiology","Female","M.060-064",30890
"acute",2020,"Hospital three","North","Cardiology","Female","N.065-069",39639
"acute",2020,"Hospital three","North","Cardiology","Female","O.070-074",43975
"acute",2020,"Hospital three","North","Cardiology","Female","P.075-079",44109
"acute",2020,"Hospital three","North","Cardiology","Female","Q.080-084",33763
"acute",2020,"Hospital three","North","Cardiology","Female","R.085+",30639
"acute",2020,"Hospital three","North","Cardiology","Male","A.000-004",9253
"acute",2020,"Hospital three","North","Cardiology","Male","B.005-009",7633
"acute",2020,"Hospital three","North","Cardiology","Male","C.010-014",8546
"acute",2020,"Hospital three","North","Cardiology","Male","D.015-019",7500
"acute",2020,"Hospital three","North","Cardiology","Male","E.020-024",9386
"acute",2020,"Hospital three","North","Cardiology","Male","F.025-029",11276
"acute",2020,"Hospital three","North","Cardiology","Male","G.030-034",12783
"acute",2020,"Hospital three","North","Cardiology","Male","H.035-039",14181
"acute",2020,"Hospital three","North","Cardiology","Male","I.040-044",15864
"acute",2020,"Hospital three","North","Cardiology","Male","J.045-049",18976
"acute",2020,"Hospital three","North","Cardiology","Male","K.050-054",27026
"acute",2020,"Hospital three","North","Cardiology","Male","L.055-059",32537
"acute",2020,"Hospital three","North","Cardiology","Male","M.060-064",31051
"acute",2020,"Hospital three","North","Cardiology","Male","N.065-069",33409
"acute",2020,"Hospital three","North","Cardiology","Male","O.070-074",40703
"acute",2020,"Hospital three","North","Cardiology","Male","P.075-079",37289
"acute",2020,"Hospital three","North","Cardiology","Male","Q.080-084",31774
"acute",2020,"Hospital three","North","Cardiology","Male","R.085+",29719
"acute",2020,"Hospital three","North","Dermatology","Female","A.000-004",10479
"acute",2020,"Hospital three","North","Dermatology","Female","B.005-009",9520
"acute",2020,"Hospital three","North","Dermatology","Female","C.010-014",8468
"acute",2020,"Hospital three","North","Dermatology","Female","D.015-019",9529
"acute",2020,"Hospital three","North","Dermatology","Female","E.020-024",8804
"acute",2020,"Hospital three","North","Dermatology","Female","F.025-029",13979
"acute",2020,"Hospital three","North","Dermatology","Female","G.030-034",15852
"acute",2020,"Hospital three","North","Dermatology","Female","H.035-039",13975
"acute",2020,"Hospital three","North","Dermatology","Female","I.040-044",15743
"acute",2020,"Hospital three","North","Dermatology","Female","J.045-049",19509
"acute",2020,"Hospital three","North","Dermatology","Female","K.050-054",30276
"acute",2020,"Hospital three","North","Dermatology","Female","L.055-059",36307
"acute",2020,"Hospital three","North","Dermatology","Female","M.060-064",37340
"acute",2020,"Hospital three","North","Dermatology","Female","N.065-069",38439
"acute",2020,"Hospital three","North","Dermatology","Female","O.070-074",51783
"acute",2020,"Hospital three","North","Dermatology","Female","P.075-079",48883
"acute",2020,"Hospital three","North","Dermatology","Female","Q.080-084",41876
"acute",2020,"Hospital three","North","Dermatology","Female","R.085+",39718
"acute",2020,"Hospital three","North","Dermatology","Male","A.000-004",12152
"acute",2020,"Hospital three","North","Dermatology","Male","B.005-009",10135
"acute",2020,"Hospital three","North","Dermatology","Male","C.010-014",11061
"acute",2020,"Hospital three","North","Dermatology","Male","D.015-019",9522
"acute",2020,"Hospital three","North","Dermatology","Male","E.020-024",8699
"acute",2020,"Hospital three","North","Dermatology","Male","F.025-029",11771
"acute",2020,"Hospital three","North","Dermatology","Male","G.030-034",14230
"acute",2020,"Hospital three","North","Dermatology","Male","H.035-039",17569
"acute",2020,"Hospital three","North","Dermatology","Male","I.040-044",18594
"acute",2020,"Hospital three","North","Dermatology","Male","J.045-049",22662
"acute",2020,"Hospital three","North","Dermatology","Male","K.050-054",26099
"acute",2020,"Hospital three","North","Dermatology","Male","L.055-059",36264
"acute",2020,"Hospital three","North","Dermatology","Male","M.060-064",30853
"acute",2020,"Hospital three","North","Dermatology","Male","N.065-069",39784
"acute",2020,"Hospital three","North","Dermatology","Male","O.070-074",50323
"acute",2020,"Hospital three","North","Dermatology","Male","P.075-079",52317
"acute",2020,"Hospital three","North","Dermatology","Male","Q.080-084",33216
"acute",2020,"Hospital three","North","Dermatology","Male","R.085+",38383
"acute",2020,"Hospital three","North","Diabetes","Female","A.000-004",2972
"acute",2020,"Hospital three","North","Diabetes","Female","B.005-009",3470
"acute",2020,"Hospital three","North","Diabetes","Female","C.010-014",4247
"acute",2020,"Hospital three","North","Diabetes","Female","D.015-019",3592
"acute",2020,"Hospital three","North","Diabetes","Female","E.020-024",3502
"acute",2020,"Hospital three","North","Diabetes","Female","F.025-029",4220
"acute",2020,"Hospital three","North","Diabetes","Female","G.030-034",5001
"acute",2020,"Hospital three","North","Diabetes","Female","H.035-039",5976
"acute",2020,"Hospital three","North","Diabetes","Female","I.040-044",6408
"acute",2020,"Hospital three","North","Diabetes","Female","J.045-049",7118
"acute",2020,"Hospital three","North","Diabetes","Female","K.050-054",9460
"acute",2020,"Hospital three","North","Diabetes","Female","L.055-059",11512
"acute",2020,"Hospital three","North","Diabetes","Female","M.060-064",13200
"acute",2020,"Hospital three","North","Diabetes","Female","N.065-069",12193
"acute",2020,"Hospital three","North","Diabetes","Female","O.070-074",17452
"acute",2020,"Hospital three","North","Diabetes","Female","P.075-079",17977
"acute",2020,"Hospital three","North","Diabetes","Female","Q.080-084",13812
"acute",2020,"Hospital three","North","Diabetes","Female","R.085+",13607
"acute",2020,"Hospital three","North","Diabetes","Male","A.000-004",4088
"acute",2020,"Hospital three","North","Diabetes","Male","B.005-009",2799
"acute",2020,"Hospital three","North","Diabetes","Male","C.010-014",3761
"acute",2020,"Hospital three","North","Diabetes","Male","D.015-019",2937
"acute",2020,"Hospital three","North","Diabetes","Male","E.020-024",2949
"acute",2020,"Hospital three","North","Diabetes","Male","F.025-029",4772
"acute",2020,"Hospital three","North","Diabetes","Male","G.030-034",5562
"acute",2020,"Hospital three","North","Diabetes","Male","H.035-039",5850
"acute",2020,"Hospital three","North","Diabetes","Male","I.040-044",5959
"acute",2020,"Hospital three","North","Diabetes","Male","J.045-049",8332
"acute",2020,"Hospital three","North","Diabetes","Male","K.050-054",10493
"acute",2020,"Hospital three","North","Diabetes","Male","L.055-059",13672
"acute",2020,"Hospital three","North","Diabetes","Male","M.060-064",15332
"acute",2020,"Hospital three","North","Diabetes","Male","N.065-069",16602
"acute",2020,"Hospital three","North","Diabetes","Male","O.070-074",20286
"acute",2020,"Hospital three","North","Diabetes","Male","P.075-079",15786
"acute",2020,"Hospital three","North","Diabetes","Male","Q.080-084",11265
"acute",2020,"Hospital three","North","Diabetes","Male","R.085+",12037
"acute",2020,"Hospital three","North","Respiratory","Female","A.000-004",1752
"acute",2020,"Hospital three","North","Respiratory","Female","B.005-009",1768
"acute",2020,"Hospital three","North","Respiratory","Female","C.010-014",1818
"acute",2020,"Hospital three","North","Respiratory","Female","D.015-019",1746
"acute",2020,"Hospital three","North","Respiratory","Female","E.020-024",1555
"acute",2020,"Hospital three","North","Respiratory","Female","F.025-029",2216
"acute",2020,"Hospital three","North","Respiratory","Female","G.030-034",2737
"acute",2020,"Hospital three","North","Respiratory","Female","H.035-039",2998
"acute",2020,"Hospital three","North","Respiratory","Female","I.040-044",3703
"acute",2020,"Hospital three","North","Respiratory","Female","J.045-049",3504
"acute",2020,"Hospital three","North","Respiratory","Female","K.050-054",5473
"acute",2020,"Hospital three","North","Respiratory","Female","L.055-059",5238
"acute",2020,"Hospital three","North","Respiratory","Female","M.060-064",6792
"acute",2020,"Hospital three","North","Respiratory","Female","N.065-069",7246
"acute",2020,"Hospital three","North","Respiratory","Female","O.070-074",9795
"acute",2020,"Hospital three","North","Respiratory","Female","P.075-079",6561
"acute",2020,"Hospital three","North","Respiratory","Female","Q.080-084",6101
"acute",2020,"Hospital three","North","Respiratory","Female","R.085+",6861
"acute",2020,"Hospital three","North","Respiratory","Male","A.000-004",2147
"acute",2020,"Hospital three","North","Respiratory","Male","B.005-009",1660
"acute",2020,"Hospital three","North","Respiratory","Male","C.010-014",1708
"acute",2020,"Hospital three","North","Respiratory","Male","D.015-019",1871
"acute",2020,"Hospital three","North","Respiratory","Male","E.020-024",1797
"acute",2020,"Hospital three","North","Respiratory","Male","F.025-029",1656
"acute",2020,"Hospital three","North","Respiratory","Male","G.030-034",2702
"acute",2020,"Hospital three","North","Respiratory","Male","H.035-039",2642
"acute",2020,"Hospital three","North","Respiratory","Male","I.040-044",3153
"acute",2020,"Hospital three","North","Respiratory","Male","J.045-049",3685
"acute",2020,"Hospital three","North","Respiratory","Male","K.050-054",5896
"acute",2020,"Hospital three","North","Respiratory","Male","L.055-059",5590
"acute",2020,"Hospital three","North","Respiratory","Male","M.060-064",7092
"acute",2020,"Hospital three","North","Respiratory","Male","N.065-069",7307
"acute",2020,"Hospital three","North","Respiratory","Male","O.070-074",8293
"acute",2020,"Hospital three","North","Respiratory","Male","P.075-079",9076
"acute",2020,"Hospital three","North","Respiratory","Male","Q.080-084",6548
"acute",2020,"Hospital three","North","Respiratory","Male","R.085+",5642
"acute",2020,"Hospital three","North","Rheumatology","Female","A.000-004",7918
"acute",2020,"Hospital three","North","Rheumatology","Female","B.005-009",7818
"acute",2020,"Hospital three","North","Rheumatology","Female","C.010-014",7800
"acute",2020,"Hospital three","North","Rheumatology","Female","D.015-019",7128
"acute",2020,"Hospital three","North","Rheumatology","Female","E.020-024",7007
"acute",2020,"Hospital three","North","Rheumatology","Female","F.025-029",6924
"acute",2020,"Hospital three","North","Rheumatology","Female","G.030-034",9721
"acute",2020,"Hospital three","North","Rheumatology","Female","H.035-039",10764
"acute",2020,"Hospital three","North","Rheumatology","Female","I.040-044",11211
"acute",2020,"Hospital three","North","Rheumatology","Female","J.045-049",18421
"acute",2020,"Hospital three","North","Rheumatology","Female","K.050-054",21842
"acute",2020,"Hospital three","North","Rheumatology","Female","L.055-059",22304
"acute",2020,"Hospital three","North","Rheumatology","Female","M.060-064",27123
"acute",2020,"Hospital three","North","Rheumatology","Female","N.065-069",35025
"acute",2020,"Hospital three","North","Rheumatology","Female","O.070-074",37822
"acute",2020,"Hospital three","North","Rheumatology","Female","P.075-079",34923
"acute",2020,"Hospital three","North","Rheumatology","Female","Q.080-084",27875
"acute",2020,"Hospital three","North","Rheumatology","Female","R.085+",22974
